SMILES SOLUTE,SMILES Solvent 1,SMILES Solvent 2,Mole Fraction Solvent 1,Mole Fraction  Solvent 2,Density (g/mL),T (K),log(S),log(Xs),Reference (DOI),Comments,MW,pph(g/100g),DeltaGsolv
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.281167109,0.718832891,0.88654543,298.15,-2.505845406,-4.051587034,10.15446/rev.colomb.quim.v45n1.57201,,,,
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.369767442,0.630232558,0.867364614,298.15,-2.449771647,-3.943095149,10.15446/rev.colomb.quim.v45n1.57201,,,,
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.477170418,0.522829582,0.848996192,298.15,-2.419075024,-3.8569852,10.15446/rev.colomb.quim.v45n1.57201,,,,
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.610071942,0.389928058,0.831389623,298.15,-2.468521083,-3.847711656,10.15446/rev.colomb.quim.v45n1.57201,,,,
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.77877551,0.22122449,0.814498471,298.15,-2.643974143,-3.954677021,10.15446/rev.colomb.quim.v45n1.57201,,,,
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,1.0,0.0,0.79828,298.15,-2.879426069,-4.111259039,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,,O,0.0,1.0,0.996756286,298.15,-3.023650021,-4.76700389,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.041650295,0.958349705,0.972575159,298.15,-2.924453039,-4.634512015,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.08907563,0.91092437,0.949539502,298.15,-2.679853714,-4.353596274,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.143566591,0.856433409,0.927569806,298.15,-2.389339837,-4.024568191,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.206829268,0.793170732,0.906593756,298.15,-2.153044675,-3.744727495,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.281167109,0.718832891,0.88654543,298.15,-1.987162775,-3.53165267,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.369767442,0.630232558,0.867364614,298.15,-1.896196279,-3.389339837,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.477170418,0.522829582,0.848996192,298.15,-1.863279433,-3.301899454,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.610071942,0.389928058,0.831389623,298.15,-1.879426069,-3.255707017,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,0.77877551,0.22122449,0.814498471,298.15,-2.022733788,-3.331614083,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,CCO,O,1.0,0.0,0.79828,298.15,-2.235823868,-3.467245621,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,,O,0.0,1.0,0.996756286,298.15,-2.806875402,-4.55129368,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,CCO,O,0.041650295,0.958349705,0.972575159,298.15,-2.596879479,-4.305394801,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,CCO,O,0.08907563,0.91092437,0.949539502,298.15,-2.329754147,-4.002613616,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,CCO,O,0.143566591,0.856433409,0.927569806,298.15,-2.064492734,-3.698970004,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,CCO,O,0.206829268,0.793170732,0.906593756,298.15,-1.844663963,-3.436518915,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,CCO,O,0.281167109,0.718832891,0.88654543,298.15,-1.655607726,-3.199970641,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,CCO,O,0.369767442,0.630232558,0.867364614,298.15,-1.559090918,-3.051587034,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,CCO,O,0.477170418,0.522829582,0.848996192,298.15,-1.512861625,-2.950781977,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,CCO,O,0.610071942,0.389928058,0.831389623,298.15,-1.515700161,-2.89279003,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,CCO,O,0.77877551,0.22122449,0.814498471,298.15,-1.623423043,-2.931814138,10.15446/rev.colomb.quim.v45n1.57201,,,,
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,CCO,O,1.0,0.0,0.79828,298.15,-1.804100348,-3.037157319,10.15446/rev.colomb.quim.v45n1.57201,,,,
C1=CC=C2C=CC=CC2=C1,,O,0.0,1.0,0.996,298.15,-3.670602121,-5.41309474,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.0411,0.9589,0.982,298.15,-3.468521083,-5.191188576,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.0926,0.9074,0.965,298.15,-3.239577517,-4.938103777,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.1483,0.8517,0.953,298.15,-2.946921557,-4.622770413,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.2128,0.7872,0.939,298.15,-2.603800653,-4.254027853,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.2947,0.7053,0.919,298.15,-2.154281982,-3.771765749,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.4376,0.5624,0.889,298.15,-1.552841969,-3.116977225,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.4932,0.5068,0.88,298.15,-1.354577731,-2.899452017,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.6238,0.3762,0.854,298.15,-0.979224512,-2.476212414,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.7684,0.2316,0.83,298.15,-0.653647026,-2.098289183,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.8196,0.1804,0.819,298.15,-0.543633967,-1.967050514,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.8715,0.1285,0.815,298.15,-0.447331784,-1.852836273,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,0.9237,0.0763,0.808,298.15,-0.358724243,-1.743931872,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CO,O,1.0,0.0,0.803,298.15,-0.242603971,-1.60004793,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.0438,0.9562,0.982,298.15,-3.397940009,-5.1056299,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.0672,0.9328,0.966,298.15,-3.22184875,-4.907829992,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.1024,0.8976,0.955,298.15,-2.89279003,-4.55273212,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.1308,0.8692,0.944,298.15,-2.59345982,-4.232043098,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.1826,0.8174,0.933,298.15,-2.076238039,-3.681219265,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.2101,0.7899,0.917,298.15,-1.853871964,-3.43675104,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.2808,0.7192,0.899,298.15,-1.448550002,-2.986859765,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.3587,0.6413,0.881,298.15,-1.14691047,-2.638937116,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.4213,0.5787,0.866,298.15,-0.970616222,-2.426439558,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.5022,0.4978,0.851,298.15,-0.782516056,-2.194920869,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.6721,0.3279,0.827,298.15,-0.524328812,-1.854526616,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.7399,0.2601,0.819,298.15,-0.431798276,-1.730634815,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,0.9064,0.0936,0.803,298.15,-0.254144805,-1.480489025,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CCO,O,1.0,0.0,0.8,298.15,-0.170696227,-1.360663014,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,0.0302,0.9698,0.98,298.15,-3.397940009,-5.103792765,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,0.0821,0.9179,0.958,298.15,-2.596879479,-4.24616948,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,0.1024,0.8976,0.943,298.15,-2.197226275,-3.822493859,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,0.16,0.84,0.917,298.15,-1.500312917,-3.067135496,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,0.2123,0.7877,0.898,298.15,-1.266802735,-2.786096088,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,0.2831,0.7169,0.883,298.15,-1.008330993,-2.471915068,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,0.3405,0.6595,0.865,298.15,-0.870310108,-2.288713256,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,0.4281,0.5719,0.847,298.15,-0.725842151,-2.084473472,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,0.5615,0.4385,0.828,298.15,-0.55129368,-1.830416898,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,0.761,0.239,0.801,298.15,-0.408935393,-1.585240957,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(O)C,O,1.0,0.0,0.786,298.15,-0.2915791,-1.370341705,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.0139,0.9861,0.99,298.15,-3.585026652,-5.305862114,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.0417,0.9583,1.004,298.15,-3.408935393,-5.100134318,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.0688,0.9312,1.007,298.15,-3.292429824,-4.952708152,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.1057,0.8943,1.01,298.15,-2.987162775,-4.608366421,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.1354,0.8646,1.019,298.15,-2.777283529,-4.372357269,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.1751,0.8249,1.013,298.15,-2.518557371,-4.073935148,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.2037,0.7963,1.02,298.15,-2.354577731,-3.888008892,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.2564,0.7436,1.024,298.15,-2.076238039,-3.568765046,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.3513,0.6487,1.02,298.15,-1.709965389,-3.13294284,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.4082,0.5918,1.023,298.15,-1.537602002,-2.925509065,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.5749,0.4251,1.015,298.15,-1.199282922,-2.491268457,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.6413,0.3587,1.013,298.15,-1.088309841,-2.346998958,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,0.7982,0.2018,1,298.15,-0.915423722,-2.099913937,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(CO)O,O,1.0,0.0,1.012,298.15,-0.735182177,-1.848794676,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.0176,0.9824,0.988,298.15,-3.387216143,-5.109526863,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.0557,0.9443,0.967,298.15,-2.798602876,-4.477484007,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.0907,0.9093,0.951,298.15,-2.327902142,-3.970280532,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.1339,0.8661,0.937,298.15,-1.809668302,-3.411566687,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.1816,0.8184,0.92,298.15,-1.661543506,-3.220977445,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.2261,0.7739,0.904,298.15,-1.022276395,-2.539945854,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.279,0.721,0.889,298.15,-0.707743929,-2.178862322,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.3754,0.6246,0.873,298.15,-0.301029996,-1.689649425,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.4453,0.5547,0.864,298.15,-0.106793247,-1.435161687,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.5269,0.4731,0.853,298.15,0.045322979,-1.213899098,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.6486,0.3514,0.853,298.15,0.212187604,-0.953272707,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.7013,0.2987,0.852,298.15,0.267171728,-0.857788994,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,0.8118,0.1882,0.854,298.15,0.356025857,-0.690882947,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CC(=O)C,O,1.0,0.0,0.861,298.15,0.460897843,-0.46579309,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.0144,0.9856,0.998,298.15,-3.494850022,-5.217828984,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.0254,0.9746,1.002,298.15,-3.337242168,-5.047003156,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.0555,0.9445,1.02,298.15,-3.013228266,-4.692242166,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.0732,0.9268,1.02,298.15,-2.910094889,-4.567977137,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.1054,0.8946,1.032,298.15,-2.647817482,-4.274758283,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.1239,0.8761,0.033,298.15,-2.511449283,-2.618726994,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.1656,0.8344,1.04,298.15,-2.226213555,-3.796145221,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.2081,0.7919,1.058,298.15,-1.956244873,-3.495407631,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.2401,0.7599,1.056,298.15,-1.770574152,-3.282064061,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.3092,0.6908,"1,074",298.15,-1.389339837,-5.856752904,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.3977,0.6023,1.076,298.15,-0.973466735,-2.37722279,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.5116,0.4884,1.078,298.15,-0.562249437,-1.892265791,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.6156,0.3844,1.078,298.15,-0.277366077,-1.541229207,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,0.7696,0.2304,1.072,298.15,0.041392685,-1.119430767,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC=C2C=CC=CC2=C1,CS(=O)C,O,1.0,0.0,1.067,298.15,0.283301229,-0.738122815,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],,O,0.0,1.0,0.985,298.15,-2.420216403,-4.157666372,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.0115,0.9885,0.977,298.15,-2.366531544,-4.09653876,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.0199,0.9801,0.964,298.15,-2.161150909,-3.88237107,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.0455,0.9545,0.974,298.15,-2.219682688,-3.937007129,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.0895,0.9105,0.963,298.15,-2.15739076,-3.855593641,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.1317,0.8683,0.959,298.15,-2.022276395,-3.705380458,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.176,0.824,0.947,298.15,-1.869666232,-3.533670862,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.2365,0.7635,0.917,298.15,-1.512861625,-3.144110582,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.3072,0.6928,0.915,298.15,-1.341988603,-2.951587275,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.3822,0.6178,0.895,298.15,-1.084600165,-2.662056353,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.5227,0.4773,0.866,298.15,-0.734474665,-2.255087317,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.5888,0.4112,0.865,298.15,-0.769040444,-2.274548095,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.6468,0.3532,0.855,298.15,-0.688246139,-2.172807285,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.7853,0.2147,0.822,298.15,-0.463441557,-1.889609903,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,0.8695,0.1305,0.818,298.15,-0.440093375,-1.845220468,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CO,O,1.0,0.0,0.808,298.15,-0.255707017,-1.614135856,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.00808,0.99192,0.99,298.15,-2.325138859,-4.059304367,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.0158,0.9842,0.983,298.15,-2.303643611,-4.029587004,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.0326,0.9674,0.975,298.15,-2.243363892,-3.954764834,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.0621,0.9379,0.962,298.15,-2.070581074,-3.757397005,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.0886,0.9114,0.958,298.15,-1.959002308,-3.627814492,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.1633,0.8367,0.931,298.15,-1.372634143,-2.984724048,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.2222,0.7778,0.916,298.15,-1.133122186,-2.705410706,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.2584,0.7416,0.904,298.15,-1.009661145,-2.55671817,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.3377,0.6623,0.886,298.15,-0.781202002,-2.278069822,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.3963,0.6037,0.877,298.15,-0.723538196,-2.188981198,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.5152,0.4848,0.855,298.15,-0.596879479,-1.99922232,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.6168,0.3832,0.836,298.15,-0.537602002,-1.890449228,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.7407,0.2593,0.82,298.15,-0.500312917,-1.801578698,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,0.9034,0.0966,0.798,298.15,-0.473660723,-1.712549707,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CCO,O,1.0,0.0,0.792,298.15,-0.472370099,-1.68137248,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CC(O)C,O,0.00572,0.99428,0.987,298.15,-2.326979093,-4.059492537,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CC(O)C,O,0.0128,0.9872,0.975,298.15,-2.292429824,-4.012574787,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CC(O)C,O,0.0252,0.9748,0.979,298.15,-2.226945307,-3.936776667,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CC(O)C,O,0.0499,0.9501,0.967,298.15,-2.025488307,-3.706705941,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CC(O)C,O,0.0922,0.9078,0.95,298.15,-1.571865206,-3.207453632,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CC(O)C,O,0.1098,0.8902,0.943,298.15,-1.386158178,-3.003163788,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CC(O)C,O,0.1826,0.8174,0.913,298.15,-0.991399828,-2.535119422,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CC(O)C,O,0.2114,0.7886,0.903,298.15,-0.910094889,-2.427528247,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CC(O)C,O,0.2376,0.7624,0.896,298.15,-0.844663963,-2.339851064,10.1039/P29940001491,"Both M, Error and Density Given",,,
C1=CC(=CC=C1N)[N+](=O)[O-],CC(O)C,O,0.3618,0.6382,0.866,298.15,-0.675717545,-2.076648252,10.1039/P29940001491,"Both M, Error and Density Given",,,
